Date,Price,Open,High,Low,Vol.,Change %,SMA-20,BB-upper,BB-lower,Gain / Loss,Average Gain,Average loss,RS,RSI
3-May-06,1312.25,1318.00,1318.75,1308.00,775.55K,-0.44%,"1,309.40",1327.06382,1291.73618,-5.75,2.4,-2.525,0.95049505,48.73096447
2-May-06,1318.00,1308.25,1319.00,1308.25,801.92K,0.75%,"1,309.53",1327.308715,1291.741285,9.75,2.85,-2.2375,1.273743017,56.01965602
1-May-06,1308.25,1318.50,1322.50,1307.00,944.78K,-0.59%,"1,308.91",1326.306748,1291.518252,-7.75,2.4875,-2.2375,1.111731844,52.64550265
28-Apr-06,1316.00,1314.75,1322.00,1310.75,771.18K,0.08%,"1,308.66",1326.239605,1291.085395,1,2.4875,-2.0625,1.206060606,54.67032967
27-Apr-06,1315.00,1309.00,1321.00,1300.25,1.47M,0.46%,"1,308.24",1325.475368,1290.999632,6,2.4375,-2.1875,1.114285714,52.7027027
26-Apr-06,1309.00,1309.25,1316.50,1307.75,902.69K,-0.04%,"1,307.99",1324.955329,1291.019671,-0.5,2.5125,-2.1875,1.148571429,53.45744681
25-Apr-06,1309.50,1314.50,1316.75,1304.25,1.06M,-0.38%,"1,307.66",1324.796857,1290.528143,-5,2.5125,-2.5875,0.971014493,49.26470588
24-Apr-06,1314.50,1316.25,1318.50,1309.00,656.52K,-0.19%,"1,307.74",1324.91879,1290.55621,-2.5,2.5125,-2.425,1.036082474,50.88607595
21-Apr-06,1317.00,1317.25,1324.00,1312.00,858.60K,0.00%,"1,307.65",1324.703631,1290.596369,0,2.5625,-2.3,1.114130435,52.69922879
20-Apr-06,1317.00,1314.75,1324.75,1311.75,1.05M,0.13%,"1,307.39",1323.990825,1290.784175,1.75,2.5625,-2.4375,1.051282051,51.25
19-Apr-06,1315.25,1313.50,1318.75,1308.25,951.13K,0.13%,"1,307.26",1323.596574,1290.928426,1.75,2.825,-2.4375,1.158974359,53.68171021
18-Apr-06,1313.50,1292.75,1316.00,1292.50,1.46M,1.59%,"1,306.88",1322.773113,1290.976887,20.5,2.7375,-2.8375,0.964757709,49.10313901
17-Apr-06,1293.00,1294.25,1299.25,1286.50,736.45K,-0.10%,"1,306.98",1323.072483,1290.877517,-1.25,1.9795,-2.8375,0.697621145,41.09404193
13-Apr-06,1294.25,1295.50,1299.25,1289.50,699.15K,-0.10%,"1,307.83",1322.565583,1293.100417,-1.25,2.175,-2.775,0.783783784,43.93939394
12-Apr-06,1295.50,1294.00,1298.25,1292.50,637.52K,0.12%,"1,308.43",1321.745367,1295.120633,1.5,2.3,-2.7125,0.847926267,45.88528678
11-Apr-06,1294.00,1305.75,1307.75,1289.25,1.11M,-0.88%,"1,308.85",1320.924675,1296.766325,-11.5,2.4875,-2.7125,0.917050691,47.83653846
10-Apr-06,1305.50,1303.75,1308.75,1300.25,727.29K,0.12%,"1,309.07",1320.108079,1298.032921,1.5,3.1375,-2.1375,1.467836257,59.47867299
7-Apr-06,1304.00,1317.00,1324.00,1301.25,1.34M,-1.02%,"1,308.07",1323.298616,1292.842384,-13.5,3.1875,-2.1375,1.49122807,59.85915493
6-Apr-06,1317.50,1319.00,1320.50,1310.00,888.39K,-0.11%,"1,307.02",1325.890776,1288.150224,-1.5,3.7375,-1.4625,2.555555556,71.875
5-Apr-06,1319.00,1314.75,1321.25,1312.25,838.86K,0.32%,"1,304.75",1328.60702,1280.88398,4.25,3.7375,-1.7625,2.120567376,67.95454545
4-Apr-06,1314.75,1306.00,1316.25,1302.25,1.04M,0.69%,"1,302.77",1328.154497,1277.386503,9,3.625,-1.7625,2.056737589,67.28538283
3-Apr-06,1305.75,1307.00,1318.00,1304.25,965.20K,0.19%,"1,300.91",1327.999896,1273.816104,2.5,3.175,-1.8625,1.704697987,63.02729529
31-Mar-06,1303.25,1307.75,1311.75,1302.75,846.85K,-0.33%,"1,299.60",1328.200857,1270.990143,-4.25,3.05,-2.2125,1.378531073,57.95724466
30-Mar-06,1307.50,1310.50,1319.25,1304.75,991.07K,-0.19%,"1,298.76",1327.888828,1269.627172,-2.5,3.05,-2.25,1.355555556,57.54716981
29-Mar-06,1310.00,1302.25,1315.00,1300.75,896.64K,0.58%,"1,297.96",1326.956477,1268.959523,7.5,3.05,-2.15,1.418604651,58.65384615
28-Mar-06,1302.50,1310.75,1315.50,1300.25,929.47K,-0.65%,"1,297.06",1325.5965,1268.5195,-8.5,3.15,-2.15,1.465116279,59.43396226
27-Mar-06,1311.00,1313.00,1314.50,1307.75,462.84K,-0.13%,"1,296.06",1325.189059,1266.926941,-1.75,3.15,-2.3,1.369565217,57.79816514
24-Mar-06,1312.75,1311.75,1316.25,1307.50,596.15K,0.08%,"1,295.21",1323.482818,1266.933182,1,3.2,-2.2125,1.446327684,59.12240185
23-Mar-06,1311.75,1314.75,1316.00,1307.00,675.37K,-0.21%,"1,294.22",1321.268647,1267.172353,-2.75,3.2875,-2.2125,1.485875706,59.77272727
22-Mar-06,1314.50,1307.25,1316.00,1304.75,737.20K,0.54%,"1,293.15",1318.940153,1267.350847,7,3.2875,-2.175,1.511494253,60.18306636
21-Mar-06,1307.50,1315.25,1321.50,1305.50,1.03M,-0.61%,"1,292.03",1315.788393,1268.277607,-8,3.2875,-2.175,1.511494253,60.18306636
20-Mar-06,1315.50,1317.50,1321.00,1313.50,507.98K,0.41%,"1,290.92",1313.689554,1268.151446,5.34,3.2875,-1.9625,1.675159236,62.61904762
17-Mar-06,1310.16,1303.50,1309.00,1303.50,15.00K,0.30%,"1,289.60",1309.207342,1269.983658,3.91,3.0205,-2.1,1.438333333,58.98838004
16-Mar-06,1306.25,1303.50,1311.00,1301.00,96.22K,0.19%,"1,288.68",1305.79232,1271.55768,2.5,3.3,-2.1,1.571428571,61.11111111
15-Mar-06,1303.75,1298.50,1305.00,1295.00,122.14K,0.40%,"1,287.48",1302.660606,1272.289394,5.25,3.375,-2.1,1.607142857,61.64383562
14-Mar-06,1298.50,1285.50,1299.25,1282.50,150.51K,1.01%,"1,286.20",1299.834901,1272.565099,13,3.7375,-2.1,1.779761905,64.02569593
13-Mar-06,1285.50,1282.25,1288.50,1282.25,256.31K,0.19%,"1,284.56",1299.755015,1269.369985,2.5,3.0875,-2.225,1.387640449,58.11764706
10-Mar-06,1283.00,1271.75,1285.25,1270.75,274.83K,0.86%,"1,283.70",1300.537927,1266.862073,11,3.0875,-2.225,1.387640449,58.11764706
9-Mar-06,1272.00,1279.75,1283.75,1271.50,440.70K,-0.59%,"1,282.84",1301.495273,1264.179727,-7.5,2.5375,-2.35,1.079787234,51.91815857
8-Mar-06,1279.50,1277.75,1281.75,1268.75,1.06M,0.16%,"1,282.65",1301.834286,1263.465714,2,3.075,-1.975,1.556962025,60.89108911
7-Mar-06,1277.50,1279.50,1279.50,1271.75,927.69K,-0.16%,"1,281.55",1303.776466,1259.323534,-2,2.975,-2.5375,1.172413793,53.96825397
6-Mar-06,1279.50,1286.75,1291.25,1276.25,875.56K,-0.54%,"1,281.11",1304.008992,1258.216008,-7,3.1375,-2.4375,1.287179487,56.27802691
3-Mar-06,1286.50,1291.50,1299.00,1280.00,1.12M,-0.39%,"1,280.41",1304.34897,1256.47603,-5,3.1375,-2.4125,1.300518135,56.53153153
2-Mar-06,1291.50,1291.75,1293.00,1284.25,958.00K,-0.04%,"1,279.69",1303.725778,1255.649222,-0.5,3.1375,-2.925,1.072649573,51.75257732
1-Mar-06,1292.00,1281.75,1293.50,1281.50,717.80K,0.74%,"1,279.48",1303.145935,1255.804065,9.5,3.325,-2.9,1.146551724,53.41365462
28-Feb-06,1282.50,1294.25,1295.00,1280.00,1.14M,-0.89%,"1,279.05",1302.070357,1256.029643,-11.5,2.85,-3.15,0.904761905,47.5
27-Feb-06,1294.00,1293.00,1299.75,1292.00,586.82K,0.08%,"1,279.35",1302.713489,1255.986511,1,2.85,-2.6125,1.090909091,52.17391304
24-Feb-06,1293.00,1290.00,1294.25,1287.00,549.00K,0.21%,"1,279.11",1301.939351,1256.285649,2.75,3.375,-2.6125,1.291866029,56.36743215
23-Feb-06,1290.25,1292.25,1296.00,1286.50,738.25K,-0.15%,"1,278.35",1300.222477,1256.477523,-2,3.575,-2.6125,1.368421053,57.77777778
22-Feb-06,1292.25,1285.25,1296.25,1283.75,771.94K,0.54%,"1,277.39",1298.743181,1256.031819,7,3.6,-2.5125,1.432835821,58.89570552
21-Feb-06,1285.25,1288.25,1294.25,1283.00,715.88K,-0.29%,"1,276.30",1296.660953,1255.939047,-3.75,3.3125,-2.5125,1.31840796,56.86695279
17-Feb-06,1289.00,1291.75,1292.25,1286.00,553.72K,-0.21%,"1,275.50",1295.636377,1255.363623,-2.75,3.5375,-2.325,1.521505376,60.34115139
16-Feb-06,1291.75,1282.00,1292.75,1281.00,798.75K,0.74%,"1,274.29",1293.915136,1254.659864,9.5,3.5375,-3.3625,1.05204461,51.26811594
15-Feb-06,1282.25,1278.25,1283.75,1272.75,965.30K,0.31%,"1,274.11",1293.137743,1255.087257,4,3.2875,-3.3625,0.977695167,49.43609023
14-Feb-06,1278.25,1265.75,1281.50,1263.00,1.12M,0.99%,"1,274.19",1293.359076,1255.015924,12.5,3.0875,-3.65,0.845890411,45.82560297
13-Feb-06,1265.75,1268.25,1269.25,1260.50,651.48K,-0.20%,"1,274.75",1295.050376,1254.449624,-2.5,2.4625,-3.8125,0.645901639,39.24302789
10-Feb-06,1268.25,1266.00,1273.00,1257.00,999.63K,0.20%,"1,276.10",1297.444542,1254.755458,2.5,2.4625,-3.725,0.661073826,39.7979798
9-Feb-06,1265.75,1268.00,1277.75,1265.25,935.03K,-0.20%,"1,277.36",1299.71522,1255.00978,-2.5,2.3375,-4.0375,0.578947368,36.66666667
8-Feb-06,1268.25,1257.50,1269.75,1255.75,861.72K,0.85%,"1,279.06",1302.823855,1255.301145,10.75,2.525,-3.9125,0.645367412,39.22330097
7-Feb-06,1257.50,1268.50,1270.00,1256.00,978.81K,-0.89%,"1,280.45",1304.786782,1256.113218,-11.25,2.0375,-3.9125,0.520766773,34.24369748
6-Feb-06,1268.75,1265.75,1270.50,1264.00,526.19K,0.26%,"1,282.33",1304.933859,1259.716141,3.25,2.2,-3.35,0.656716418,39.63963964
3-Feb-06,1265.50,1271.75,1276.50,1263.50,1.01M,-0.51%,"1,283.48",1305.509005,1261.440995,-6.5,2.5625,-3.35,0.764925373,43.34038055
2-Feb-06,1272.00,1286.75,1287.25,1270.50,1.11M,-1.18%,"1,284.26",1304.656304,1263.868696,-15.25,2.6,-3.025,0.859504132,46.22222222
1-Feb-06,1287.25,1279.50,1287.50,1276.25,997.50K,0.29%,"1,284.69",1304.34635,1265.02865,3.75,2.8875,-2.2625,1.276243094,56.06796117
31-Jan-06,1283.50,1288.25,1290.50,1278.50,1.03M,-0.39%,"1,284.06",1304.16806,1263.95694,-5,3.7,-2.2625,1.635359116,62.05450734
30-Jan-06,1288.50,1289.00,1291.75,1286.75,523.83K,-0.06%,"1,282.63",1306.6324,1258.6176,-0.75,3.7,-2.275,1.626373626,61.92468619
27-Jan-06,1289.25,1278.25,1290.50,1277.25,889.31K,0.90%,"1,281.20",1307.051601,1255.348399,11.5,3.7,-2.5,1.48,59.67741935
26-Jan-06,1277.75,1270.25,1280.75,1269.75,968.94K,0.53%,"1,280.00",1306.498262,1253.501738,6.75,3.1875,-2.5,1.275,56.04395604
25-Jan-06,1271.00,1270.50,1276.00,1262.25,1.26M,0.04%,"1,279.31",1306.753286,1251.871714,0.5,2.85,-3.125,0.912,47.69874477
24-Jan-06,1270.50,1269.25,1276.25,1267.25,950.41K,0.10%,"1,279.59",1306.786704,1252.388296,1.25,2.875,-3.125,0.92,47.91666667
23-Jan-06,1269.25,1265.25,1272.75,1263.75,892.10K,0.36%,"1,279.84",1306.775672,1252.899328,4.5,3.0875,-3.125,0.988,49.69818913
20-Jan-06,1264.75,1288.00,1289.25,1264.25,1.59M,-1.82%,"1,279.88",1306.753136,1252.996864,-23.5,2.9625,-3.125,0.948,48.66529774
19-Jan-06,1288.25,1282.50,1293.00,1280.25,949.59K,0.35%,"1,280.04",1306.567659,1253.507341,4.5,2.9875,-1.95,1.532051282,60.50632911
18-Jan-06,1283.75,1286.75,1287.75,1275.25,1.17M,-0.45%,"1,279.00",1305.79945,1252.20055,-5.75,2.7625,-2.317,1.192274493,54.38527414
17-Jan-06,1289.50,1292.75,1295.25,1283.50,782.53K,-0.25%,"1,278.55",1305.317686,1251.791314,-3.25,3.0295,-2.0295,1.4927322,59.88337616
13-Jan-06,1292.75,1293.50,1295.75,1287.75,716.68K,-0.06%,"1,277.55",1304.089298,1251.019702,-0.75,3.0295,-2.0795,1.456840587,59.29731846
12-Jan-06,1293.50,1299.50,1299.75,1290.50,761.25K,-0.48%,"1,276.60",1302.192222,1251.016778,-6.25,3.267,-2.042,1.599902057,61.53701262
11-Jan-06,1299.75,1295.75,1301.00,1293.50,837.00K,0.29%,"1,275.38",1299.88442,1250.87458,3.75,3.667,-1.7295,2.120265973,67.95145001
10-Jan-06,1296.00,1294.25,1296.75,1289.25,895.51K,0.08%,"1,273.44",1295.873666,1251.010334,1,3.567,-1.7295,2.062445794,67.3463608
9-Jan-06,1295.00,1291.25,1297.50,1290.25,774.67K,0.25%,"1,271.60",1292.201509,1251.007491,3.25,3.642,-1.7295,2.105810928,67.80228986
6-Jan-06,1291.75,1281.25,1293.00,1280.25,899.36K,0.82%,"1,269.69",1288.132678,1251.251322,10.5,3.4795,-1.792,1.941685268,66.00588068
5-Jan-06,1281.25,1280.50,1283.25,1275.75,761.18K,0.06%,"1,268.00",1283.954901,1252.054099,0.75,2.9545,-2.167,1.36340563,57.68817729
4-Jan-06,1280.50,1274.50,1282.25,1270.75,902.22K,0.45%,"1,267.22",1281.920375,1252.513625,5.75,3.017,-2.167,1.392247347,58.19830247
3-Jan-06,1274.75,1255.25,1277.50,1251.50,1.15M,1.59%,"1,266.37",1279.742758,1252.991242,20,2.7295,-2.292,1.190881326,54.35626805
30-Dec-05,1254.75,1260.25,1261.50,1251.25,465.73K,-0.42%,"1,265.93",1278.709902,1253.149098,-5.25,1.8045,-2.292,0.787303665,44.04979861
29-Dec-05,1260.00,1265.25,1267.75,1258.50,367.20K,-0.41%,"1,266.42",1278.098455,1254.735545,-5.25,2.4795,-2.0295,1.22172949,54.99001996
28-Dec-05,1265.25,1263.50,1268.25,1263.00,391.51K,0.10%,"1,265.97",1279.270136,1252.663864,1.25,2.4795,-2.1795,1.137646249,53.21957502
27-Dec-05,1264.00,1277.00,1281.00,1262.50,595.89K,-0.98%,"1,265.67",1279.304625,1252.029375,-12.5,2.417,-2.267,1.06616674,51.60119556
23-Dec-05,1276.50,1275.75,1277.75,1273.00,274.19K,0.08%,"1,265.52",1279.297076,1251.736924,1,2.417,-2.092,1.155353728,53.6039033
22-Dec-05,1275.50,1269.25,1276.00,1269.00,424.15K,0.43%,"1,265.19",1278.164346,1252.219654,5.5,2.442,-2.092,1.167304015,53.85972651
21-Dec-05,1270.00,1268.00,1277.00,1266.75,764.03K,0.16%,"1,264.84",1276.9952,1252.6888,2,2.492,-2.092,1.191204589,54.36300175
20-Dec-05,1268.00,1267.75,1272.00,1264.75,625.30K,0.04%,"1,264.44",1276.405526,1252.478474,0.5,2.642,-2.092,1.26290631,55.80904098
19-Dec-05,1267.50,1275.25,1279.75,1266.75,667.91K,-0.58%,"1,263.89",1276.173971,1251.610029,-7.34,2.9545,-2.092,1.412284895,58.5455266
16-Dec-05,1274.84,1269.50,1277.00,1269.25,15.80K,0.42%,"1,263.03",1276.599829,1249.459171,5.34,3.2045,-1.725,1.857681159,65.00659296
15-Dec-05,1269.50,1273.50,1275.50,1267.50,107.86K,-0.33%,"1,261.55",1276.114376,1246.985624,-4.25,3.4625,-1.725,2.007246377,66.74698795
14-Dec-05,1273.75,1269.25,1276.50,1265.25,131.03K,0.37%,"1,259.81",1278.178569,1241.446431,4.75,3.575,-1.5125,2.363636364,70.27027027
13-Dec-05,1269.00,1261.25,1273.25,1259.25,193.80K,0.63%,"1,257.75",1278.619898,1236.880102,8,3.3375,-1.75,1.907142857,65.6019656
12-Dec-05,1261.00,1260.00,1266.00,1255.75,222.86K,0.14%,"1,256.16",1278.225374,1234.099626,1.75,2.9375,-1.7875,1.643356643,62.16931217
9-Dec-05,1259.25,1255.75,1264.50,1254.25,245.03K,0.20%,"1,255.01",1278.373215,1231.651785,2.5,3.0625,-1.7875,1.713286713,63.1443299
8-Dec-05,1256.75,1257.75,1264.75,1251.25,418.25K,-0.10%,"1,253.74",1278.842791,1228.632209,-1.25,3.4375,-1.7875,1.923076923,65.78947368
7-Dec-05,1258.00,1265.75,1267.25,1253.50,1.05M,-0.59%,"1,252.09",1280.481474,1223.693526,-7.5,3.4875,-1.725,2.02173913,66.90647482
6-Dec-05,1265.50,1263.50,1274.50,1263.00,937.85K,0.16%,"1,250.33",1281.421243,1219.228757,2,3.4875,-1.35,2.583333333,72.09302326
5-Dec-05,1263.50,1266.00,1267.00,1259.00,674.93K,-0.20%,"1,248.19",1280.734986,1215.640014,-2.5,3.425,-1.35,2.537037037,71.72774869
2-Dec-05,1266.00,1265.00,1268.25,1262.50,691.90K,0.12%,"1,246.11",1279.820407,1212.404593,1.5,3.425,-1.3125,2.60952381,72.29551451
1-Dec-05,1264.50,1252.50,1268.00,1251.75,880.39K,1.08%,"1,244.00",1277.755701,1210.244299,13.5,3.6375,-1.3125,2.771428571,73.48484848
30-Nov-05,1251.00,1259.25,1263.00,1250.50,1.04M,-0.66%,"1,241.68",1275.887994,1207.462006,-8.25,3.55,-1.3125,2.704761905,73.00771208
29-Nov-05,1259.25,1260.75,1268.00,1258.75,845.05K,-0.14%,"1,239.44",1276.791734,1202.083266,-1.75,3.55,-1.075,3.302325581,76.75675676
28-Nov-05,1261.00,1269.75,1273.00,1258.75,795.24K,-0.71%,"1,236.96",1275.335076,1198.589924,-9,4.05,-0.9875,4.101265823,80.39702233
25-Nov-05,1270.00,1268.50,1270.75,1265.75,189.18K,0.12%,"1,233.90",1273.935642,1193.864358,1.5,4.9125,-0.5375,9.139534884,90.13761468
23-Nov-05,1268.50,1261.75,1273.00,1260.75,635.53K,0.52%,"1,229.53",1271.999729,1187.050271,6.5,4.8375,-1.2125,3.989690722,79.95867769
22-Nov-05,1262.00,1256.75,1264.00,1253.00,809.15K,0.40%,"1,225.90",1266.711634,1185.088366,5,4.5125,-1.3625,3.311926606,76.80851064
21-Nov-05,1257.00,1250.25,1258.25,1248.50,686.19K,0.54%,"1,222.75",1261.502929,1183.997071,6.75,4.2625,-1.5375,2.772357724,73.49137931
18-Nov-05,1250.25,1245.00,1252.25,1242.50,938.94K,0.40%,"1,220.03",1256.217432,1183.832568,5,4.8625,-1.5375,3.162601626,75.9765625
17-Nov-05,1245.25,1234.50,1246.25,1233.75,802.41K,0.85%,"1,216.70",1253.415693,1179.984307,10.5,4.825,-1.5375,3.138211382,75.83497053
16-Nov-05,1234.75,1232.50,1235.25,1229.25,635.77K,0.18%,"1,213.41",1251.1255,1175.6995,2.25,4.3,-2.5875,1.661835749,62.43194192
15-Nov-05,1232.50,1237.00,1241.00,1228.50,921.50K,-0.38%,"1,211.70",1248.4311,1174.9689,-4.75,5.1375,-2.5875,1.985507246,66.50485437
14-Nov-05,1237.25,1238.00,1240.25,1234.00,553.32K,-0.06%,"1,209.15",1246.868975,1171.431025,-0.75,5.1375,-2.9875,1.719665272,63.23076923
11-Nov-05,1238.00,1233.75,1238.75,1232.50,362.33K,0.34%,"1,207.00",1242.829641,1171.170359,4.25,5.35,-2.95,1.813559322,64.45783133
10-Nov-05,1233.75,1223.50,1235.50,1217.25,1.08M,0.82%,"1,204.60",1238.037058,1171.162942,10,5.7375,-2.95,1.944915254,66.04316547
9-Nov-05,1223.75,1222.50,1229.50,1218.75,847.13K,0.08%,"1,201.81",1234.299289,1169.325711,1,5.2375,-2.975,1.760504202,63.77473364
8-Nov-05,1222.75,1222.50,1224.50,1218.50,629.54K,0.00%,"1,199.55",1231.906403,1167.193597,0,5.1875,-3.475,1.492805755,59.88455988
7-Nov-05,1222.75,1222.50,1227.00,1219.25,667.65K,0.06%,"1,197.84",1228.610555,1167.064445,0.75,5.1875,-3.55,1.461267606,59.37052933
4-Nov-05,1222.00,1223.50,1225.75,1216.50,743.55K,-0.14%,"1,196.20",1224.800055,1167.599945,-1.75,5.15,-4.05,1.271604938,55.97826087
3-Nov-05,1223.75,1218.00,1227.75,1216.00,1.01M,0.47%,"1,195.10",1221.095647,1169.104353,5.75,5.3,-3.9625,1.337539432,57.21997301
2-Nov-05,1218.00,1206.25,1218.50,1202.50,994.56K,0.97%,"1,193.76",1216.037973,1171.487027,11.75,5.0125,-4.15,1.207831325,54.70668486
1-Nov-05,1206.25,1204.00,1210.50,1203.00,795.87K,-0.29%,"1,192.90",1212.385082,1173.414918,-3.5,4.425,-4.95,0.893939394,47.2
31-Oct-05,1209.75,1199.75,1214.50,1199.50,1.04M,0.83%,"1,193.43",1214.889843,1171.960157,10,4.425,-5.525,0.800904977,44.47236181
28-Oct-05,1199.75,1181.50,1201.25,1179.50,1.03M,1.46%,"1,194.53",1221.147557,1167.902443,17.25,3.925,-5.65,0.694690265,40.9921671
27-Oct-05,1182.50,1195.50,1196.00,1180.75,955.56K,-1.13%,"1,196.25",1228.229846,1164.270154,-13.5,3.1875,-5.65,0.564159292,36.0678925
26-Oct-05,1196.00,1198.75,1207.25,1193.75,1.02M,-0.25%,"1,198.71",1233.679505,1163.745495,-3,3.6375,-4.975,0.731155779,42.23512337
25-Oct-05,1199.00,1202.00,1204.75,1191.75,976.45K,-0.29%,"1,200.05",1236.591109,1163.508891,-3.5,3.6875,-4.825,0.764248705,43.31864905
24-Oct-05,1202.50,1183.75,1203.25,1183.25,968.81K,1.58%,"1,201.19",1238.985744,1163.389256,18.75,3.7,-4.65,0.795698925,44.31137725
21-Oct-05,1183.75,1179.75,1190.00,1175.75,1.14M,0.36%,"1,202.14",1241.014321,1163.260679,4.25,2.8125,-4.65,0.60483871,37.68844221
20-Oct-05,1179.50,1199.00,1201.00,1175.25,1.50M,-1.75%,"1,203.98",1242.66605,1165.28395,-21,2.6375,-4.65,0.567204301,36.19210978
19-Oct-05,1200.50,1182.25,1201.00,1173.75,1.51M,1.61%,"1,205.99",1243.48714,1168.48786,19,2.825,-3.6,0.784722222,43.9688716
18-Oct-05,1181.50,1194.25,1196.75,1180.75,992.43K,-1.07%,"1,206.76",1244.424946,1169.100054,-12.75,1.875,-4.175,0.449101796,30.99173554
17-Oct-05,1194.25,1189.75,1195.75,1186.25,758.75K,0.36%,"1,209.06",1245.837017,1172.287983,4.25,1.875,-4.0625,0.461538462,31.57894737
14-Oct-05,1190.00,1178.50,1191.50,1178.50,1.05M,1.02%,"1,211.25",1249.490238,1173.009762,12,1.923,-4.0625,0.473353846,32.1276418
13-Oct-05,1178.00,1179.00,1184.50,1171.75,1.21M,-0.04%,"1,213.39",1251.411266,1175.367734,-0.5,1.6,-4.0625,0.393846154,28.25607064
12-Oct-05,1178.50,1189.25,1195.00,1177.25,1.38M,-0.84%,"1,215.85",1250.448253,1181.255747,-10,1.6,-4.1,0.390243902,28.07017544
11-Oct-05,1188.50,1190.25,1198.00,1187.00,963.50K,-0.13%,"1,218.35",1248.527203,1188.176797,-1.5,1.6,-3.8,0.421052632,29.62962963
10-Oct-05,1190.00,1199.50,1204.50,1189.50,785.97K,-0.83%,"1,220.55",1247.841105,1193.262895,-10,1.6,-4.1125,0.389057751,28.00875274
7-Oct-05,1200.00,1196.75,1204.75,1195.00,872.17K,0.25%,"1,223.06",1247.626498,1198.502502,3,1.6,-3.7,0.432432432,30.18867925
6-Oct-05,1197.00,1200.75,1207.00,1185.75,1.60M,-0.31%,"1,225.16",1248.578476,1201.750524,-3.75,1.95,-3.7,0.527027027,34.51327434
5-Oct-05,1200.75,1216.75,1218.50,1200.00,1.40M,-1.31%,"1,226.91",1246.360798,1207.468202,-16,1.95,-3.6875,0.528813559,34.58980044
4-Oct-05,1216.75,1231.50,1235.50,1216.50,985.82K,-1.22%,"1,228.65",1244.041706,1213.262294,-15,2.0125,-2.8875,0.696969697,41.07142857
3-Oct-05,1231.75,1235.25,1239.00,1229.75,772.27K,-0.20%,"1,229.53",1244.031968,1215.022032,-2.5,2.7375,-2.1375,1.280701754,56.15384615
30-Sep-05,1234.25,1231.50,1236.00,1230.00,659.84K,0.20%,"1,228.93",1244.025414,1213.828586,2.5,2.7375,-2.1125,1.295857988,56.44329897
29-Sep-05,1231.75,1222.50,1234.50,1216.25,1.18M,0.74%,"1,228.30",1243.507141,1213.096859,9,2.625,-2.1125,1.24260355,55.40897098
28-Sep-05,1222.75,1221.75,1227.00,1217.50,820.11K,0.08%,"1,227.79",1243.194953,1212.384047,1,2.825,-2.1125,1.337278107,57.21518987
27-Sep-05,1221.75,1221.50,1226.00,1216.00,805.80K,0.02%,"1,227.08",1244.631984,1209.522016,0.25,2.775,-2.4125,1.150259067,53.4939759
26-Sep-05,1221.50,1224.00,1229.00,1216.75,856.12K,0.08%,"1,226.71",1245.016176,1208.412824,1,3.1875,-2.4125,1.321243523,56.91964286
23-Sep-05,1220.50,1219.50,1224.75,1215.00,648.66K,0.06%,"1,225.94",1246.360881,1205.518119,0.75,3.1375,-2.7875,1.125560538,52.9535865
22-Sep-05,1219.75,1216.00,1222.75,1210.75,1.09M,0.31%,"1,225.59",1246.633859,1204.545141,3.75,3.275,-2.7875,1.174887892,54.02061856
21-Sep-05,1216.00,1227.50,1229.50,1214.25,1.05M,-0.94%,"1,225.10",1247.14401,1203.05999,-11.5,3.0875,-3.3625,0.918215613,47.86821705
20-Sep-05,1227.50,1238.00,1243.00,1225.50,898.98K,-0.85%,"1,225.38",1247.075431,1203.678569,-10.5,3.0875,-2.9125,1.060085837,51.45833333
19-Sep-05,1238.00,1242.50,1243.00,1233.25,634.91K,0.42%,"1,225.20",1246.884787,1203.519213,5.21,3.1,-2.3875,1.298429319,56.49202733
16-Sep-05,1232.79,1227.50,1235.50,1227.00,9.18K,0.45%,"1,224.49",1245.321393,1203.657607,5.54,2.977,-2.3875,1.246910995,55.49445428
15-Sep-05,1227.25,1228.00,1232.25,1224.75,93.23K,-0.10%,"1,223.90",1244.407637,1203.392363,-1.25,2.7,-2.4125,1.119170984,52.81173594
14-Sep-05,1228.50,1232.50,1235.75,1225.75,88.82K,-0.32%,"1,223.61",1244.08358,1203.14142,-4,2.7,-2.35,1.14893617,53.46534653
13-Sep-05,1232.50,1239.75,1240.50,1231.50,207.17K,-0.62%,"1,223.26",1243.620787,1202.904213,-7.75,2.7,-2.95,0.915254237,47.78761062
12-Sep-05,1240.25,1242.25,1244.50,1239.00,179.73K,-0.14%,"1,223.51",1244.462613,1202.562387,-1.75,3.025,-2.5625,1.180487805,54.13870246
9-Sep-05,1242.00,1232.00,1243.75,1231.25,224.18K,0.81%,"1,223.05",1242.819461,1203.280539,10,3.025,-2.85,1.061403509,51.4893617
8-Sep-05,1232.00,1235.25,1236.25,1229.50,365.10K,-0.28%,"1,222.88",1241.989269,1203.760731,-3.5,2.7625,-2.85,0.969298246,49.22048998
7-Sep-05,1235.50,1234.25,1238.00,1231.25,741.44K,0.10%,"1,222.96",1242.267718,1203.657282,1.25,2.7625,-2.7,1.023148148,50.57208238
6-Sep-05,1234.25,1219.50,1235.00,1219.25,802.13K,1.19%,"1,222.90",1242.041715,1203.758285,14.5,3.05,-2.7,1.12962963,53.04347826
2-Sep-05,1219.75,1221.75,1226.25,1217.50,648.62K,-0.16%,"1,222.55",1241.06358,1204.03642,-2,2.325,-2.825,0.82300885,45.14563107
