population,income,NAME,FIPS,StateCode,StateName,CountyFips,CountyName,CountyTotalVote,trump_share
2263,36375,"McPherson County, South Dakota",46089,SD,south-dakota,46089,McPherson,1137,0.784520668
4701,51788,"Marshall County, South Dakota",46091,SD,south-dakota,46091,Marshall,1947,0.542372881
26381,52473,"Meade County, South Dakota",46093,SD,south-dakota,46093,Meade,11621,0.726357456
2086,30938,"Mellette County, South Dakota",46095,SD,south-dakota,46095,Mellette,683,0.588579795
2306,44938,"Miner County, South Dakota",46097,SD,south-dakota,46097,Miner,1064,0.663533835
178942,53525,"Minnehaha County, South Dakota",46099,SD,south-dakota,46099,Minnehaha,78263,0.537201487
6439,52446,"Moody County, South Dakota",46101,SD,south-dakota,46101,Moody,2930,0.590102389
14153,26369,"Oglala Lakota County, South Dakota",46102,SD,south-dakota,46102,Oglala Lakota,2896,0.083218232
106085,50890,"Pennington County, South Dakota",46103,SD,south-dakota,46103,Pennington,47741,0.624285206
2981,39773,"Perkins County, South Dakota",46105,SD,south-dakota,46105,Perkins,1606,0.830012453
2307,46081,"Potter County, South Dakota",46107,SD,south-dakota,46107,Potter,1335,0.800749064
10318,48614,"Roberts County, South Dakota",46109,SD,south-dakota,46109,Roberts,3886,0.55120947
2339,50541,"Sanborn County, South Dakota",46111,SD,south-dakota,46111,Sanborn,1123,0.729296527
6570,48217,"Spink County, South Dakota",46115,SD,south-dakota,46115,Spink,2951,0.628261606
2962,56829,"Stanley County, South Dakota",46117,SD,south-dakota,46117,Stanley,1567,0.732610083
1469,60417,"Sully County, South Dakota",46119,SD,south-dakota,46119,Sully,861,0.788617886
9942,31128,"Todd County, South Dakota",46121,SD,south-dakota,46121,Todd,2125,0.229176471
5504,37153,"Tripp County, South Dakota",46123,SD,south-dakota,46123,Tripp,2630,0.786692015
8302,53378,"Turner County, South Dakota",46125,SD,south-dakota,46125,Turner,4150,0.707710843
14842,64471,"Union County, South Dakota",46127,SD,south-dakota,46127,Union,7895,0.669791007
5495,43221,"Walworth County, South Dakota",46129,SD,south-dakota,46129,Walworth,2477,0.765442067
22636,48176,"Yankton County, South Dakota",46135,SD,south-dakota,46135,Yankton,9616,0.587978369
2833,35119,"Ziebach County, South Dakota",46137,SD,south-dakota,46137,Ziebach,766,0.480417755
75430,42880,"Anderson County, Tennessee",47001,TN,tennessee,47001,Anderson,29723,0.645998049
45986,41984,"Bedford County, Tennessee",47003,TN,tennessee,47003,Bedford,15300,0.74869281
16261,33240,"Benton County, Tennessee",47005,TN,tennessee,47005,Benton,6322,0.745808289
13686,37013,"Bledsoe County, Tennessee",47007,TN,tennessee,47007,Bledsoe,4650,0.778709677
125188,48286,"Blount County, Tennessee",47009,TN,tennessee,47009,Blount,51849,0.721036086
102062,42114,"Bradley County, Tennessee",47011,TN,tennessee,47011,Bradley,38392,0.775187539
40176,32028,"Campbell County, Tennessee",47013,TN,tennessee,47013,Campbell,12504,0.788547665
13787,41533,"Cannon County, Tennessee",47015,TN,tennessee,47015,Cannon,5299,0.755991697
28353,35508,"Carroll County, Tennessee",47017,TN,tennessee,47017,Carroll,10333,0.748185425
56941,33213,"Carter County, Tennessee",47019,TN,tennessee,47019,Carter,20993,0.804887343
39422,51857,"Cheatham County, Tennessee",47021,TN,tennessee,47021,Cheatham,15823,0.713834292
17324,40167,"Chester County, Tennessee",47023,TN,tennessee,47023,Chester,4850,0.789072165
31748,34899,"Claiborne County, Tennessee",47025,TN,tennessee,47025,Claiborne,10706,0.802260415
7780,28804,"Clay County, Tennessee",47027,TN,tennessee,47027,Clay,2919,0.733127783
35321,31187,"Cocke County, Tennessee",47029,TN,tennessee,47029,Cocke,12108,0.808638916
53448,41590,"Coffee County, Tennessee",47031,TN,tennessee,47031,Coffee,19895,0.724252325
14600,35464,"Crockett County, Tennessee",47033,TN,tennessee,47033,Crockett,5386,0.738395841
57455,38576,"Cumberland County, Tennessee",47035,TN,tennessee,47035,Cumberland,26298,0.776104647
658506,48368,"Davidson County, Tennessee",47037,TN,tennessee,47037,Davidson,246199,0.342669954
11686,37263,"Decatur County, Tennessee",47039,TN,tennessee,47039,Decatur,4577,0.782171728
19038,38319,"DeKalb County, Tennessee",47041,TN,tennessee,47041,DeKalb,6940,0.744092219
50472,44680,"Dickson County, Tennessee",47043,TN,tennessee,47043,Dickson,18619,0.709651431
38054,42468,"Dyer County, Tennessee",47045,TN,tennessee,47045,Dyer,13290,0.765613243
38814,54890,"Fayette County, Tennessee",47047,TN,tennessee,47047,Fayette,19306,0.675748472
17931,30259,"Fentress County, Tennessee",47049,TN,tennessee,47049,Fentress,7311,0.825058132
41138,42773,"Franklin County, Tennessee",47051,TN,tennessee,47051,Franklin,16363,0.70439406
49572,38457,"Gibson County, Tennessee",47053,TN,tennessee,47053,Gibson,19484,0.707195648
28949,41093,"Giles County, Tennessee",47055,TN,tennessee,47055,Giles,11120,0.71618705
22736,35391,"Grainger County, Tennessee",47057,TN,tennessee,47057,Grainger,7985,0.828804008
68576,35196,"Greene County, Tennessee",47059,TN,tennessee,47059,Greene,23491,0.789153293
13524,27373,"Grundy County, Tennessee",47061,TN,tennessee,47061,Grundy,4750,0.763368421
62999,37617,"Hamblen County, Tennessee",47063,TN,tennessee,47063,Hamblen,20579,0.769668108
348121,48248,"Hamilton County, Tennessee",47065,TN,tennessee,47065,Hamilton,141088,0.55753147
6642,26898,"Hancock County, Tennessee",47067,TN,tennessee,47067,Hancock,2229,0.826379542
26253,31801,"Hardeman County, Tennessee",47069,TN,tennessee,47069,Hardeman,9242,0.531486691
25900,35290,"Hardin County, Tennessee",47071,TN,tennessee,47071,Hardin,9949,0.805307066
56595,36927,"Hawkins County, Tennessee",47073,TN,tennessee,47073,Hawkins,20694,0.802696434
18248,34182,"Haywood County, Tennessee",47075,TN,tennessee,47075,Haywood,6824,0.44109027
28013,38745,"Henderson County, Tennessee",47077,TN,tennessee,47077,Henderson,10172,0.798073142
32269,38234,"Henry County, Tennessee",47079,TN,tennessee,47079,Henry,12887,0.735857841
24283,36334,"Hickman County, Tennessee",47081,TN,tennessee,47081,Hickman,7762,0.732414326
8290,39401,"Houston County, Tennessee",47083,TN,tennessee,47083,Houston,3165,0.68878357
18240,41949,"Humphreys County, Tennessee",47085,TN,tennessee,47085,Humphreys,7139,0.690292758
11496,31534,"Jackson County, Tennessee",47087,TN,tennessee,47087,Jackson,4447,0.726107488
52490,42417,"Jefferson County, Tennessee",47089,TN,tennessee,47089,Jefferson,18994,0.777087501
18017,30763,"Johnson County, Tennessee",47091,TN,tennessee,47091,Johnson,6556,0.823672971
444348,48701,"Knox County, Tennessee",47093,TN,tennessee,47093,Knox,179266,0.589760468
7687,30086,"Lake County, Tennessee",47095,TN,tennessee,47095,Lake,1970,0.688832487
27427,30281,"Lauderdale County, Tennessee",47097,TN,tennessee,47097,Lauderdale,8678,0.562802489
42226,37814,"Lawrence County, Tennessee",47099,TN,tennessee,47099,Lawrence,15658,0.793140886
11944,36621,"Lewis County, Tennessee",47101,TN,tennessee,47101,Lewis,4601,0.777874375
33550,40389,"Lincoln County, Tennessee",47103,TN,tennessee,47103,Lincoln,13270,0.781838734
50229,51107,"Loudon County, Tennessee",47105,TN,tennessee,47105,Loudon,23304,0.75472022
52506,38535,"McMinn County, Tennessee",47107,TN,tennessee,47107,McMinn,18694,0.784904247
26103,32557,"McNairy County, Tennessee",47109,TN,tennessee,47109,McNairy,10035,0.781165919
22761,33509,"Macon County, Tennessee",47111,TN,tennessee,47111,Macon,7490,0.835781041
98184,42544,"Madison County, Tennessee",47113,TN,tennessee,47113,Madison,37764,0.564585319
28306,41348,"Marion County, Tennessee",47115,TN,tennessee,47115,Marion,10832,0.70901034
31159,42661,"Marshall County, Tennessee",47117,TN,tennessee,47117,Marshall,11402,0.716277846
84089,47692,"Maury County, Tennessee",47119,TN,tennessee,47119,Maury,35068,0.678139614
11716,34424,"Meigs County, Tennessee",47121,TN,tennessee,47121,Meigs,4311,0.774066342
45293,35291,"Monroe County, Tennessee",47123,TN,tennessee,47123,Monroe,17050,0.783636364
185980,50344,"Montgomery County, Tennessee",47125,TN,tennessee,47125,Montgomery,57278,0.564265512
6351,49427,"Moore County, Tennessee",47127,TN,tennessee,47127,Moore,2926,0.794600137
21794,39049,"Morgan County, Tennessee",47129,TN,tennessee,47129,Morgan,6664,0.81467587
31129,40281,"Obion County, Tennessee",47131,TN,tennessee,47131,Obion,12223,0.779268592
22100,35287,"Overton County, Tennessee",47133,TN,tennessee,47133,Overton,8195,0.738865162
7864,31425,"Perry County, Tennessee",47135,TN,tennessee,47135,Perry,2855,0.759019264
5097,36773,"Pickett County, Tennessee",47137,TN,tennessee,47137,Pickett,2609,0.773859716
16687,38925,"Polk County, Tennessee",47139,TN,tennessee,47139,Polk,6520,0.781748466
73810,35343,"Putnam County, Tennessee",47141,TN,tennessee,47141,Putnam,26958,0.704095259
32394,36146,"Rhea County, Tennessee",47143,TN,tennessee,47143,Rhea,10946,0.790243011
53162,40854,"Roane County, Tennessee",47145,TN,tennessee,47145,Roane,21580,0.735078777
67426,53151,"Robertson County, Tennessee",47147,TN,tennessee,47147,Robertson,27042,0.717143702
282558,56219,"Rutherford County, Tennessee",47149,TN,tennessee,47149,Rutherford,106518,0.604855517
22043,30246,"Scott County, Tennessee",47151,TN,tennessee,47151,Scott,7123,0.848518882
14592,45408,"Sequatchie County, Tennessee",47153,TN,tennessee,47153,Sequatchie,5667,0.782424563
93617,42258,"Sevier County, Tennessee",47155,TN,tennessee,47155,Sevier,36180,0.79076838
937750,46224,"Shelby County, Tennessee",47157,TN,tennessee,47157,Shelby,331861,0.346373934
19136,43914,"Smith County, Tennessee",47159,TN,tennessee,47159,Smith,7410,0.740215924
13286,42023,"Stewart County, Tennessee",47161,TN,tennessee,47161,Stewart,5283,0.731402612
156752,40346,"Sullivan County, Tennessee",47163,TN,tennessee,47163,Sullivan,59860,0.761393251
169623,57382,"Sumner County, Tennessee",47165,TN,tennessee,47165,Sumner,71080,0.704909961
61674,53669,"Tipton County, Tennessee",47167,TN,tennessee,47167,Tipton,23372,0.722787951
7884,41029,"Trousdale County, Tennessee",47169,TN,tennessee,47169,Trousdale,3142,0.668045831
18069,33210,"Unicoi County, Tennessee",47171,TN,tennessee,47171,Unicoi,7166,0.790678203
19096,37351,"Union County, Tennessee",47173,TN,tennessee,47173,Union,6204,0.809800129
5596,40439,"Van Buren County, Tennessee",47175,TN,tennessee,47175,Van Buren,2417,0.752999586
40015,35376,"Warren County, Tennessee",47177,TN,tennessee,47177,Warren,13565,0.702911906
125317,42817,"Washington County, Tennessee",47179,TN,tennessee,47179,Washington,49411,0.691728562
16897,30701,"Wayne County, Tennessee",47181,TN,tennessee,47181,Wayne,5842,0.861691202
34415,37037,"Weakley County, Tennessee",47183,TN,tennessee,47183,Weakley,12127,0.742228086
26252,34901,"White County, Tennessee",47185,TN,tennessee,47185,White,9776,0.783244681
199456,96565,"Williamson County, Tennessee",47187,TN,tennessee,47187,Williamson,104700,0.651002865
122445,61070,"Wilson County, Tennessee",47189,TN,tennessee,47189,Wilson,56286,0.698290872
57915,41327,"Anderson County, Texas",48001,TX,texas,48001,Anderson,16887,0.77959377
16775,70423,"Andrews County, Texas",48003,TX,texas,48003,Andrews,4926,0.796792529
87748,44223,"Angelina County, Texas",48005,TX,texas,48005,Angelina,29870,0.725343154
24292,41690,"Aransas County, Texas",48007,TX,texas,48007,Aransas,10467,0.738511512
8779,60275,"Archer County, Texas",48009,TX,texas,48009,Archer,4269,0.886624502
1943,59737,"Armstrong County, Texas",48011,TX,texas,48011,Armstrong,1017,0.908554572
47050,52192,"Atascosa County, Texas",48013,TX,texas,48013,Atascosa,13605,0.631973539
28886,53687,"Austin County, Texas",48015,TX,texas,48015,Austin,12255,0.786372909
7126,37397,"Bailey County, Texas",48017,TX,texas,48017,Bailey,1784,0.752802691
20796,49863,"Bandera County, Texas",48019,TX,texas,48019,Bandera,10213,0.798883776
76948,54821,"Bastrop County, Texas",48021,TX,texas,48021,Bastrop,28250,0.577486726
3628,36373,"Baylor County, Texas",48023,TX,texas,48023,Baylor,1492,0.84919571
32659,42302,"Bee County, Texas",48025,TX,texas,48025,Bee,8458,0.560770868
326041,50550,"Bell County, Texas",48027,TX,texas,48027,Bell,93999,0.550856924
1825502,51150,"Bexar County, Texas",48029,TX,texas,48029,Bexar,586038,0.409804484
10723,55504,"Blanco County, Texas",48031,TX,texas,48031,Blanco,5669,0.742988181
705,73750,"Borden County, Texas",48033,TX,texas,48033,Borden,365,0.904109589
17971,44674,"Bosque County, Texas",48035,TX,texas,48035,Bosque,7797,0.81120944
93155,42670,"Bowie County, Texas",48037,TX,texas,48037,Bowie,34470,0.722744415
331741,69749,"Brazoria County, Texas",48039,TX,texas,48039,Brazoria,120296,0.603951919
205271,39808,"Brazos County, Texas",48041,TX,texas,48041,Brazos,66036,0.585468532
9235,38395,"Brewster County, Texas",48043,TX,texas,48043,Brewster,4226,0.490534785
1670,38603,"Briscoe County, Texas",48045,TX,texas,48045,Briscoe,734,0.851498638
7221,22741,"Brooks County, Texas",48047,TX,texas,48047,Brooks,2596,0.236132512
37833,41962,"Brown County, Texas",48049,TX,texas,48049,Brown,13949,0.86099362
17293,51821,"Burleson County, Texas",48051,TX,texas,48051,Burleson,6945,0.765442765
44144,49732,"Burnet County, Texas",48053,TX,texas,48053,Burnet,19046,0.766302636
39347,47233,"Caldwell County, Texas",48055,TX,texas,48055,Caldwell,11709,0.556495004
21666,51078,"Calhoun County, Texas",48057,TX,texas,48057,Calhoun,6957,0.666666667
13532,40981,"Callahan County, Texas",48059,TX,texas,48059,Callahan,5556,0.87437005
417947,33266,"Cameron County, Texas",48061,TX,texas,48061,Cameron,91804,0.320596052
12516,37851,"Camp County, Texas",48063,TX,texas,48063,Camp,4542,0.704755614
6068,66023,"Carson County, Texas",48065,TX,texas,48065,Carson,2945,0.888624788
30328,37352,"Cass County, Texas",48067,TX,texas,48067,Cass,11606,0.791142512
7948,39459,"Castro County, Texas",48069,TX,texas,48069,Castro,1996,0.707915832
37251,70544,"Chambers County, Texas",48071,TX,texas,48071,Chambers,16661,0.796950963
51167,39595,"Cherokee County, Texas",48073,TX,texas,48073,Cherokee,16701,0.772169331
7059,36633,"Childress County, Texas",48075,TX,texas,48075,Childress,2084,0.864683301
10479,48297,"Clay County, Texas",48077,TX,texas,48077,Clay,5011,0.873278787
2993,39113,"Cochran County, Texas",48079,TX,texas,48079,Cochran,901,0.753607103
3238,42467,"Coke County, Texas",48081,TX,texas,48081,Coke,1423,0.888966971
8536,35156,"Coleman County, Texas",48083,TX,texas,48083,Coleman,3635,0.874002751
862215,84735,"Collin County, Texas",48085,TX,texas,48085,Collin,356545,0.562046866
3058,39743,"Collingsworth County, Texas",48087,TX,texas,48087,Collingsworth,1154,0.851819757
20757,46618,"Colorado County, Texas",48089,TX,texas,48089,Colorado,8480,0.745636792
119632,65833,"Comal County, Texas",48091,TX,texas,48091,Comal,61567,0.73084607
13623,37470,"Comanche County, Texas",48093,TX,texas,48093,Comanche,5208,0.825652842
4086,48368,"Concho County, Texas",48095,TX,texas,48095,Concho,1067,0.829428304
38761,52406,"Cooke County, Texas",48097,TX,texas,48097,Cooke,15894,0.828866239
76128,49340,"Coryell County, Texas",48099,TX,texas,48099,Coryell,18127,0.673691179
1510,34955,"Cottle County, Texas",48101,TX,texas,48101,Cottle,583,0.833619211
4730,58333,"Crane County, Texas",48103,TX,texas,48103,Crane,1381,0.758146271
3699,53678,"Crockett County, Texas",48105,TX,texas,48105,Crockett,1395,0.702508961
6007,37434,"Crosby County, Texas",48107,TX,texas,48107,Crosby,1712,0.689252336
2296,35000,"Culberson County, Texas",48109,TX,texas,48109,Culberson,762,0.367454068
7014,41345,"Dallam County, Texas",48111,TX,texas,48111,Dallam,1535,0.819543974
2485003,50270,"Dallas County, Texas",48113,TX,texas,48113,Dallas,750649,0.348851461
13542,41095,"Dawson County, Texas",48115,TX,texas,48115,Dawson,3562,0.740033689
19245,43373,"Deaf Smith County, Texas",48117,TX,texas,48117,Deaf Smith,4201,0.692930255
5223,42432,"Delta County, Texas",48119,TX,texas,48119,Delta,2279,0.805616498
731851,75050,"Denton County, Texas",48121,TX,texas,48121,Denton,293287,0.576824067
20540,49736,"DeWitt County, Texas",48123,TX,texas,48123,De Witt,6822,0.807681032
2281,39700,"Dickens County, Texas",48125,TX,texas,48125,Dickens,909,0.830583058
10682,36825,"Dimmit County, Texas",48127,TX,texas,48127,Dimmit,3225,0.302015504
3588,36681,"Donley County, Texas",48129,TX,texas,48129,Donley,1460,0.839041096
11577,33939,"Duval County, Texas",48131,TX,texas,48131,Duval,4159,0.316422217
18328,34888,"Eastland County, Texas",48133,TX,texas,48133,Eastland,6935,0.866330209
149557,57150,"Ector County, Texas",48135,TX,texas,48135,Ector,36373,0.686663184
1906,41813,"Edwards County, Texas",48137,TX,texas,48137,Edwards,1065,0.695774648
157058,62465,"Ellis County, Texas",48139,TX,texas,48139,Ellis,63064,0.710500444
831095,41637,"El Paso County, Texas",48141,TX,texas,48141,El Paso,210458,0.259277386
40039,41416,"Erath County, Texas",48143,TX,texas,48143,Erath,13810,0.811368573
17410,36079,"Falls County, Texas",48145,TX,texas,48145,Falls,5232,0.657110092
33748,44071,"Fannin County, Texas",48147,TX,texas,48147,Fannin,11972,0.796525226
24849,47808,"Fayette County, Texas",48149,TX,texas,48149,Fayette,11029,0.784114607
3858,41406,"Fisher County, Texas",48151,TX,texas,48151,Fisher,1722,0.734610918
6178,41026,"Floyd County, Texas",48153,TX,texas,48153,Floyd,1958,0.752298264
1197,36477,"Foard County, Texas",48155,TX,texas,48155,Foard,511,0.749510763
658331,89152,"Fort Bend County, Texas",48157,TX,texas,48157,Fort Bend,260367,0.450179938
10599,41537,"Franklin County, Texas",48159,TX,texas,48159,Franklin,4356,0.822543618
19586,44301,"Freestone County, Texas",48161,TX,texas,48161,Freestone,7608,0.78798633
18168,36404,"Frio County, Texas",48163,TX,texas,48163,Frio,2683,0.459187477
18916,57635,"Gaines County, Texas",48165,TX,texas,48165,Gaines,4609,0.847689304
308163,62313,"Galveston County, Texas",48167,TX,texas,48167,Galveston,123994,0.593302902
6410,48508,"Garza County, Texas",48169,TX,texas,48169,Garza,1475,0.829152542
25398,54859,"Gillespie County, Texas",48171,TX,texas,48171,Gillespie,13123,0.795930809
1180,67303,"Glasscock County, Texas",48173,TX,texas,48173,Glasscock,602,0.918604651
7410,51226,"Goliad County, Texas",48175,TX,texas,48175,Goliad,3713,0.705090224
20172,42983,"Gonzales County, Texas",48177,TX,texas,48177,Gonzales,6304,0.726522843
22983,43288,"Gray County, Texas",48179,TX,texas,48179,Gray,7360,0.882472826
122780,47952,"Grayson County, Texas",48181,TX,texas,48181,Grayson,47068,0.749426362
123178,47639,"Gregg County, Texas",48183,TX,texas,48183,Gregg,41365,0.693654055
26961,46195,"Grimes County, Texas",48185,TX,texas,48185,Grimes,9528,0.741498741
143460,62420,"Guadalupe County, Texas",48187,TX,texas,48187,Guadalupe,57220,0.637801468
35504,43375,"Hale County, Texas",48189,TX,texas,48189,Hale,8802,0.721086117
3203,30950,"Hall County, Texas",48191,TX,texas,48191,Hall,1089,0.818181818
8266,42432,"Hamilton County, Texas",48193,TX,texas,48193,Hamilton,3609,0.846771959
5559,44219,"Hansford County, Texas",48195,TX,texas,48195,Hansford,1947,0.888546482
3992,37174,"Hardeman County, Texas",48197,TX,texas,48197,Hardeman,1511,0.798808736
55375,52614,"Hardin County, Texas",48199,TX,texas,48199,Hardin,22768,0.860857344
4356362,54457,"Harris County, Texas",48201,TX,texas,48201,Harris,1302887,0.418271116
66417,45974,"Harrison County, Texas",48203,TX,texas,48203,Harrison,26364,0.709755728
6121,63004,"Hartley County, Texas",48205,TX,texas,48205,Hartley,1945,0.887917738
5853,39850,"Haskell County, Texas",48207,TX,texas,48207,Haskell,1765,0.79490085
177562,58583,"Hays County, Texas",48209,TX,texas,48209,Hays,71524,0.471589956
4115,62813,"Hemphill County, Texas",48211,TX,texas,48211,Hemphill,1687,0.865441612
79016,41607,"Henderson County, Texas",48213,TX,texas,48213,Henderson,29855,0.78961648
819217,34782,"Hidalgo County, Texas",48215,TX,texas,48215,Hidalgo,172990,0.28098734
34923,41382,"Hill County, Texas",48217,TX,texas,48217,Hill,12906,0.780644661
23322,50665,"Hockley County, Texas",48219,TX,texas,48219,Hockley,7282,0.795523208
53171,56100,"Hood County, Texas",48221,TX,texas,48221,Hood,26120,0.818032159
35645,44396,"Hopkins County, Texas",48223,TX,texas,48223,Hopkins,13476,0.79430098
22949,32698,"Houston County, Texas",48225,TX,texas,48225,Houston,8302,0.747410263
36105,49575,"Howard County, Texas",48227,TX,texas,48227,Howard,8692,0.763345605
3330,26384,"Hudspeth County, Texas",48229,TX,texas,48229,Hudspeth,871,0.57749713
88052,45197,"Hunt County, Texas",48231,TX,texas,48231,Hunt,31185,0.765303832
21858,49353,"Hutchinson County, Texas",48233,TX,texas,48233,Hutchinson,8126,0.866231848
1644,58500,"Irion County, Texas",48235,TX,texas,48235,Irion,760,0.868421053
8946,50324,"Jack County, Texas",48237,TX,texas,48237,Jack,3339,0.890386343
14486,54926,"Jackson County, Texas",48239,TX,texas,48239,Jackson,5275,0.808720379
35768,40820,"Jasper County, Texas",48241,TX,texas,48241,Jasper,13351,0.792300202
2232,50165,"Jeff Davis County, Texas",48243,TX,texas,48243,Jeff Davis,1175,0.590638298
252872,43540,"Jefferson County, Texas",48245,TX,texas,48245,Jefferson,87363,0.490230418
5239,35521,"Jim Hogg County, Texas",48247,TX,texas,48247,Jim Hogg,2119,0.202925908
41461,42986,"Jim Wells County, Texas",48249,TX,texas,48249,Jim Wells,12346,0.438279605
155450,58135,"Johnson County, Texas",48251,TX,texas,48251,Johnson,57270,0.774751179
19978,43897,"Jones County, Texas",48253,TX,texas,48253,Jones,5932,0.811699258
14879,45502,"Karnes County, Texas",48255,TX,texas,48255,Karnes,4185,0.707048984
109289,60391,"Kaufman County, Texas",48257,TX,texas,48257,Kaufman,40979,0.720783816
37361,73240,"Kendall County, Texas",48259,TX,texas,48259,Kendall,19936,0.785664125
565,36438,"Kenedy County, Texas",48261,TX,texas,48261,Kenedy,186,0.451612903
821,47024,"Kent County, Texas",48263,TX,texas,48263,Kent,433,0.831408776
50149,43810,"Kerr County, Texas",48265,TX,texas,48265,Kerr,23090,0.764746644
4486,40125,"Kimble County, Texas",48267,TX,texas,48267,Kimble,1945,0.872493573
267,63250,"King County, Texas",48269,TX,texas,48269,King,159,0.937106918
3577,38281,"Kinney County, Texas",48271,TX,texas,48271,Kinney,1424,0.657303371
32029,38247,"Kleberg County, Texas",48273,TX,texas,48273,Kleberg,9483,0.460191922
3796,40493,"Knox County, Texas",48275,TX,texas,48275,Knox,1358,0.793814433
49566,40748,"Lamar County, Texas",48277,TX,texas,48277,Lamar,18537,0.784700869
13742,39851,"Lamb County, Texas",48279,TX,texas,48279,Lamb,3905,0.778489117
20219,49630,"Lampasas County, Texas",48281,TX,texas,48281,Lampasas,8149,0.781813719
7191,37292,"La Salle County, Texas",48283,TX,texas,48283,La Salle,2049,0.424597365
19549,48677,"Lavaca County, Texas",48285,TX,texas,48285,La Vaca,8633,0.850110043
16664,53902,"Lee County, Texas",48287,TX,texas,48287,Lee,6522,0.766022692
16819,49802,"Leon County, Texas",48289,TX,texas,48289,Leon,7407,0.862832456
77486,48729,"Liberty County, Texas",48291,TX,texas,48291,Liberty,24155,0.780625129
23454,37554,"Limestone County, Texas",48293,TX,texas,48293,Limestone,7648,0.751438285
3483,63125,"Lipscomb County, Texas",48295,TX,texas,48295,Lipscomb,1322,0.876701967
11873,50400,"Live Oak County, Texas",48297,TX,texas,48297,Live Oak,4267,0.808530584
19323,48259,"Llano County, Texas",48299,TX,texas,48299,Llano,10377,0.798207574
117,,"Loving County, Texas",48301,TX,texas,48301,Loving,64,0.890625
290782,46075,"Lubbock County, Texas",48303,TX,texas,48303,Lubbock,98060,0.66863145
5764,39526,"Lynn County, Texas",48305,TX,texas,48305,Lynn,1997,0.774161242
8273,40561,"McCulloch County, Texas",48307,TX,texas,48307,McCulloch,3086,0.825016202
241505,42687,"McLennan County, Texas",48309,TX,texas,48309,McLennan,78255,0.616510127
778,46250,"McMullen County, Texas",48311,TX,texas,48311,McMullen,497,0.913480885
13838,39390,"Madison County, Texas",48313,TX,texas,48313,Madison,4283,0.781928555
10248,34175,"Marion County, Texas",48315,TX,texas,48315,Marion,4206,0.705658583
5252,55682,"Martin County, Texas",48317,TX,texas,48317,Martin,1755,0.827920228
4066,37654,"Mason County, Texas",48319,TX,texas,48319,Mason,2053,0.806624452
36598,40797,"Matagorda County, Texas",48321,TX,texas,48321,Matagorda,11779,0.69165464
56548,33747,"Maverick County, Texas",48323,TX,texas,48323,Maverick,13588,0.207241684
47392,57338,"Medina County, Texas",48325,TX,texas,48325,Medina,17187,0.701344039
2182,34464,"Menard County, Texas",48327,TX,texas,48327,Menard,860,0.791860465
151290,68806,"Midland County, Texas",48329,TX,texas,48329,Midland,48753,0.756794454
24344,38929,"Milam County, Texas",48331,TX,texas,48331,Milam,8607,0.736609736
4875,43920,"Mills County, Texas",48333,TX,texas,48333,Mills,2238,0.870866845
9169,49870,"Mitchell County, Texas",48335,TX,texas,48335,Mitchell,2190,0.812785388
19478,46172,"Montague County, Texas",48337,TX,texas,48337,Montague,8604,0.874709437
502586,68838,"Montgomery County, Texas",48339,TX,texas,48339,Montgomery,203083,0.739539991
22281,49802,"Moore County, Texas",48341,TX,texas,48341,Moore,5262,0.75522615
12700,39453,"Morris County, Texas",48343,TX,texas,48343,Morris,4964,0.693593876
1071,31683,"Motley County, Texas",48345,TX,texas,48345,Motley,620,0.920967742
65531,39538,"Nacogdoches County, Texas",48347,TX,texas,48347,Nacogdoches,22430,0.65764601
48118,41505,"Navarro County, Texas",48349,TX,texas,48349,Navarro,16382,0.731534611
14231,38144,"Newton County, Texas",48351,TX,texas,48351,Newton,4010,0.73840399
15061,37102,"Nolan County, Texas",48353,TX,texas,48353,Nolan,4744,0.748524452
352060,50337,"Nueces County, Texas",48355,TX,texas,48355,Nueces,103958,0.487735432
10642,51517,"Ochiltree County, Texas",48357,TX,texas,48357,Ochiltree,2981,0.881583361
2071,50893,"Oldham County, Texas",48359,TX,texas,48359,Oldham,945,0.899470899
83217,49763,"Orange County, Texas",48361,TX,texas,48361,Orange,31761,0.799250653
27921,39516,"Palo Pinto County, Texas",48363,TX,texas,48363,Palo Pinto,10175,0.808058968
23900,50119,"Panola County, Texas",48365,TX,texas,48365,Panola,10413,0.811005474
121418,67288,"Parker County, Texas",48367,TX,texas,48367,Parker,56413,0.823090422
10004,45326,"Parmer County, Texas",48369,TX,texas,48369,Parmer,2818,0.678140525
15807,50305,"Pecos County, Texas",48371,TX,texas,48371,Pecos,4167,0.591072714
46113,39662,"Polk County, Texas",48373,TX,texas,48373,Polk,34444,0.771890605
122352,38159,"Potter County, Texas",48375,TX,texas,48375,Potter,28330,0.688280974
7304,32132,"Presidio County, Texas",48377,TX,texas,48377,Presidio,2203,0.295960054
11037,48448,"Rains County, Texas",48379,TX,texas,48379,Rains,4630,0.846436285
126782,60972,"Randall County, Texas",48381,TX,texas,48381,Randall,53813,0.806106331
3598,52181,"Reagan County, Texas",48383,TX,texas,48383,Reagan,900,0.787777778
3356,36523,"Real County, Texas",48385,TX,texas,48385,Real,1678,0.823599523
12567,31563,"Red River County, Texas",48387,TX,texas,48387,Red River,5147,0.762385856
14179,43540,"Reeves County, Texas",48389,TX,texas,48389,Reeves,3184,0.445037688
7277,44240,"Refugio County, Texas",48391,TX,texas,48391,Refugio,2945,0.62139219
